order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDK09932,2018-06-30,13:54:55,Lunch,BK,"[('Steak', 10), ('Burger', 1), ('Salad', 10)]",653.0,-37.8134507,144.9481196,0,9.675,17.960663
ORDZ05013,2018-12-11,19:29:34,Dinner,NS,"[('Pasta', 8), ('Fish&Chips', 4), ('Shrimp', 5), ('Salmon', 2)]",712.0,-37.8252361,144.9466017,0,10.297,16.2789367
ORDA09587,2018-12-12,19:29:34,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 8), ('Shrimp', 6)]",967.0,-37.8215784,144.9554098,0,8.623,15.8275045
ORDJ01197,2018-01-28,08:50:42,Breakfast,TP,"[('Eggs', 2), ('Cereal', 7), ('Coffee', 2), ('Pancake', 10)]",448.5,-37.8054867,144.9265966,0,11.557,15.056339
ORDZ04904,2018-08-14,15:26:11,Lunch,NS,"[('Chicken', 1), ('Burger', 7), ('Fries', 6), ('Steak', 7)]",636.0,-37.8225205,144.9555842,0,9.545,15.5956096
ORDK02079,2018-09-11,16:16:54,Dinner,BK,"[('Pasta', 2), ('Shrimp', 2), ('Fish&Chips', 3), ('Salmon', 7)]",555.0,-37.8104156,144.9614858,0,7.625,14.2927119
ORDY09571,2018-10-24,17:48:10,Dinner,TP,"[('Shrimp', 10), ('Fish&Chips', 6), ('Salmon', 8), ('Pasta', 5)]",1215.5,-37.8194034,144.9631209,0,7.794,11.9041782
ORDX05281,2018-03-18,10:32:06,Breakfast,BK,"[('Eggs', 9), ('Cereal', 8)]",366.0,-37.8203196,144.9894131,0,5.942,12.8814754
ORDB01151,2018-06-21,13:34:38,Lunch,TP,"[('Steak', 8), ('Fries', 3)]",396.0,-37.8213537,144.9525075,0,8.46,11.5393586
ORDC10788,2018-09-09,16:16:54,Dinner,NS,"[('Salmon', 10), ('Pasta', 4), ('Shrimp', 3)]",682.0,-37.8180481,145.0038283,0,10.46,18.9742426
ORDA01080,2018-01-24,08:40:33,Breakfast,BK,"[('Pancake', 9), ('Coffee', 2), ('Eggs', 7), ('Cereal', 7)]",534.25,-37.8054502,144.9988009,0,4.707,9.8777006
ORDK04901,2018-12-04,19:09:17,Dinner,BK,"[('Pasta', 3), ('Salmon', 8), ('Shrimp', 5), ('Fish&Chips', 6)]",890.5,-37.8137954,144.9827158,0,6.035,12.9374674
ORDC10373,2018-06-17,13:24:30,Lunch,NS,"[('Salad', 4), ('Burger', 1), ('Fries', 10), ('Chicken', 10), ('Steak', 6)]",809.8,-37.8203432,145.0144456,0,11.425,19.2189016
ORDX09429,2018-03-20,10:32:06,Breakfast,BK,"[('Cereal', 4), ('Pancake', 10), ('Coffee', 4), ('Eggs', 7)]",510.5,-37.8096114,144.9595749,0,7.859,13.1194608
ORDK05924,2018-04-10,11:12:40,Breakfast,BK,"[('Eggs', 1), ('Pancake', 7)]",191.75,-37.808003,144.9732937,0,6.502,11.9747702
ORDB03700,2018-05-25,12:43:56,Lunch,TP,"[('Chicken', 9), ('Burger', 5), ('Salad', 6), ('Fries', 4), ('Steak', 2)]",684.2,-37.8136434,144.9676056,0,8.366,12.468807
ORDZ06554,2018-04-25,11:43:05,Breakfast,NS,"[('Pancake', 6), ('Cereal', 10), ('Coffee', 1)]",363.0,-37.8187329,144.953416,0,9.216,14.3787147
ORDC09436,2018-12-20,19:39:43,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 6), ('Salmon', 2), ('Pasta', 9)]",1079.5,-37.8143806,144.9597841,0,8.257,13.8609309
ORDA01694,2018-08-06,15:05:54,Lunch,BK,"[('Salad', 8), ('Fries', 10), ('Chicken', 3), ('Burger', 10)]",663.6,-37.8120936,144.9886721,0,5.345,11.4350838
ORDB06704,2018-01-18,08:30:25,Breakfast,TP,"[('Pancake', 3), ('Eggs', 6)]",204.75,-37.8056503,144.9537582,1,9.4,6.1175233
ORDI04483,2018-01-11,08:20:16,Breakfast,NS,"[('Eggs', 9), ('Pancake', 4), ('Coffee', 2), ('Cereal', 4)]",394.0,-37.807172,144.9570636,1,8.134,6.4259031
ORDA10112,2018-02-12,09:21:07,Breakfast,BK,"[('Cereal', 7), ('Eggs', 9), ('Pancake', 4), ('Coffee', 10)]",517.0,-37.8130107,144.9711542,0,7.033,11.9406393
ORDI01699,2018-01-12,08:20:16,Breakfast,NS,"[('Eggs', 8), ('Cereal', 1), ('Pancake', 10)]",439.5,-37.8211448,144.9474356,1,9.834,7.8485115
ORDC02195,2018-06-03,13:04:13,Lunch,NS,"[('Chicken', 10), ('Steak', 8), ('Salad', 2), ('Fries', 1), ('Burger', 3)]",819.4,-37.8043941,144.9292452,0,10.427,17.644577
ORDJ09327,2018-12-28,20:00:00,Dinner,TP,"[('Salmon', 1), ('Shrimp', 5)]",311.0,-37.8146956,144.9591535,0,13.714,17.2519697
ORDX07618,2018-12-15,19:29:34,Dinner,BK,"[('Salmon', 10), ('Fish&Chips', 10), ('Shrimp', 5)]",1030.0,-37.8086179,144.9709962,0,6.788,16.2638291
ORDC04633,2018-11-20,18:38:52,Dinner,NS,"[('Salmon', 5), ('Shrimp', 9)]",691.0,-37.8237726,145.0157724,0,11.89,17.6109017
ORDB01684,2018-09-05,16:06:45,Dinner,TP,"[('Salmon', 10), ('Pasta', 3), ('Shrimp', 8), ('Fish&Chips', 6)]",1134.5,-37.8161658,144.9287393,0,11.591,15.3634268
ORDB03100,2018-11-07,18:18:35,Dinner,TP,"[('Salmon', 7), ('Pasta', 10), ('Fish&Chips', 4), ('Shrimp', 6)]",1026.0,-37.8112445,144.9618019,0,8.38,12.1929342
ORDZ00509,2018-02-18,09:31:16,Breakfast,NS,"[('Cereal', 6), ('Coffee', 2), ('Eggs', 3), ('Pancake', 2)]",255.5,-37.8073374,144.9445753,0,9.071,16.6245275
ORDI06386,2018-01-17,08:30:25,Breakfast,NS,"[('Eggs', 9), ('Cereal', 5)]",303.0,-37.8065317,144.9571102,1,7.898,6.6288735
ORDJ00361,2018-09-20,16:37:10,Dinner,TP,"[('Pasta', 6), ('Shrimp', 7), ('Salmon', 5), ('Fish&Chips', 5)]",923.0,-37.8244848,145.0120329,0,11.542,15.3200475
ORDX01296,2018-11-21,18:38:52,Dinner,BK,"[('Salmon', 9), ('Shrimp', 10)]",909.0,-37.8082071,144.9761573,0,6.263,13.4738852
ORDI05429,2018-12-04,19:09:17,Dinner,NS,"[('Fish&Chips', 9), ('Salmon', 10), ('Pasta', 4)]",835.0,-37.8033334,144.9760114,0,6.839,12.800892681222303
ORDX04901,2018-01-15,08:20:16,Breakfast,BK,"[('Coffee', 9), ('Eggs', 1), ('Cereal', 6)]",215.5,-37.8085396,144.999884,1,4.357,3.984918
ORDB10336,2018-12-11,19:19:26,Dinner,TP,"[('Salmon', 5), ('Fish&Chips', 4), ('Shrimp', 6), ('Pasta', 9)]",916.5,-37.8239858,144.9836623,0,8.762,13.1520575
ORDB05549,2018-02-12,09:21:07,Breakfast,TP,"[('Eggs', 3), ('Cereal', 6), ('Coffee', 8), ('Pancake', 7)]",421.75,-37.8120426,144.9707073,0,8.675,10.9338527
ORDY10040,2018-04-04,11:02:32,Breakfast,TP,"[('Cereal', 4), ('Pancake', 5), ('Eggs', 9)]",403.25,-37.8156949,144.979134,0,8.819,11.3542941
ORDA01932,2018-03-21,10:32:06,Breakfast,BK,"[('Coffee', 3), ('Pancake', 8), ('Eggs', 6), ('Cereal', 3)]",411.5,-37.8139816,144.9604015,0,7.932,13.1562203
ORDZ06017,2018-02-26,09:51:32,Breakfast,NS,"[('Eggs', 7), ('Pancake', 1), ('Cereal', 4)]",262.25,-37.8233525,144.9671934,0,9.062,14.133650655931328
ORDI01215,2018-04-17,11:32:57,Breakfast,NS,"[('Eggs', 3), ('Coffee', 10)]",141.0,-37.8132475,144.9737198,0,7.657,13.138597
ORDC10078,2018-03-09,10:11:49,Breakfast,NS,"[('Eggs', 3), ('Pancake', 3)]",138.75,-37.8074038,144.9628187,0,7.367,12.737757
ORDY02274,2018-04-24,11:43:05,Breakfast,TP,"[('Eggs', 9), ('Pancake', 8), ('Coffee', 3), ('Cereal', 4)]",498.5,-37.8192399,144.9529087,0,8.562,11.3219454
ORDY09249,2018-10-06,17:07:36,Dinner,TP,"[('Shrimp', 5), ('Salmon', 5), ('Fish&Chips', 6), ('Pasta', 8)]",905.0,-37.8001349,144.9611526,0,9.737,15.4559075
ORDK04866,2018-08-02,15:05:54,Lunch,BK,"[('Salad', 7), ('Chicken', 7), ('Fries', 2), ('Steak', 6)]",638.4,-37.8130736,144.9858413,0,5.652,10.4537877
ORDI07697,2018-05-24,12:43:56,Lunch,NS,"[('Burger', 2), ('Steak', 5), ('Chicken', 3)]",383.0,-37.8249449,144.9487577,0,10.167,16.1453229
ORDI06784,2018-01-26,08:50:42,Breakfast,NS,"[('Pancake', 3), ('Coffee', 5)]",110.25,-37.811866,144.9368934,0,9.933,14.9054973
ORDX00220,2018-09-14,16:27:02,Dinner,BK,"[('Shrimp', 3), ('Fish&Chips', 5)]",337.0,-37.8172556,144.9645399,0,7.71,14.9680358
